Timestamp,1_hr_PC,2_hr_PC,6_hr_PC,12_hr_PC,24_hr_PC
2017-01-11 23:00,-1.817107958,-1.167422748,-2.307199316,-3.24214283,2.070950149
2017-01-12 00:00,0.661709181,-0.549077831,-0.68346751,-1.046959594,4.405421664
2017-01-12 01:00,-1.20282779,0.383989421,-3.627555691,-0.315329061,3.670786288
2017-01-12 02:00,1.606136264,0.983243675,-1.374481995,1.541787856,5.160742323
2017-01-12 03:00,-0.613046232,-1.531348955,-3.21089297,1.488283724,1.442685244
2017-01-12 04:00,-0.923967069,-1.107486045,-1.231106467,2.592205541,2.139780287
2017-01-12 05:00,-0.185230445,-2.503183648,-0.957023964,4.000463076,1.943633347
2017-01-12 06:00,-2.322254726,-1.241027359,-0.365993531,4.899673956,2.090286996
2017-01-12 07:00,1.106933175,0.81799591,3.43690217,8.164126921,3.574114387
2017-01-12 08:00,-0.285773938,1.130046716,2.956912076,7.620638359,3.508886395
2017-01-12 09:00,1.419878296,0.76163057,4.855067722,9.232480534,5.207092848
2017-01-12 10:00,-0.649032258,-0.241290323,3.870967742,6.096774194,3.741935484
2017-01-12 11:00,0.4104056,1.822148915,5.00538982,5.491123031,4.717066899
2017-01-12 12:00,1.405973122,2.05269489,5.285010283,5.510069458,3.739345259
2017-01-12 13:00,0.637755102,2.200255102,4.570153061,3.99872449,2.831632653
2017-01-12 14:00,1.552598226,2.027883397,4.529784537,3.56400507,3.212927757
2017-01-12 15:00,0.468018721,0.906084243,4.174726989,-0.044929797,2.687051482
2017-01-12 16:00,0.436024845,1.116770186,2.142857143,-0.440993789,3.352795031
2017-01-12 17:00,0.677790009,1.400106369,0.462579313,-1.977712088,2.614686275
2017-01-12 18:00,0.717453531,1.320655045,0.21376184,-2.678165579,1.583557538
2017-01-12 19:00,0.598904651,1.813790664,-0.546454753,-4.24356269,0.276886672
2017-01-12 20:00,1.207653321,-0.30191333,-0.923927541,-3.820598007,0.274025754
2017-01-12 21:00,-1.491553852,-2.689589074,-4.050557086,-3.685156344,-0.64693902
2017-01-12 22:00,-1.216175129,-0.792946184,-2.529644269,-2.219519611,0.963210702
2017-01-12 23:00,0.42843952,0.381655894,-2.429055094,-0.733764235,2.360110803
2017-01-13 00:00,-0.046584041,0.170399519,-2.885758768,-1.678251382,2.998541184
2017-01-13 01:00,0.217084688,-1.773471515,-3.717421966,-1.122217453,3.701477893
2017-01-13 02:00,-1.98624437,-1.917710985,-2.92368318,-0.338995496,2.530840024
2017-01-13 03:00,0.069922212,-1.04508734,0.380826331,2.733209305,3.885677184
2017-01-13 04:00,-1.114230457,-1.155405827,0.318173311,3.8105933,4.141243995
2017-01-13 05:00,-0.041639328,-0.943824762,1.737495584,4.685055267,5.452228335
2017-01-13 06:00,-0.902561254,0.131281637,1.243388581,4.378999987,4.984915235
2017-01-13 07:00,1.043258942,2.407520636,2.695404056,4.720778559,5.716906145
2017-01-13 08:00,1.350175863,1.357739874,2.662531674,4.257277208,5.335148696
2017-01-13 09:00,0.007463244,0.292310371,2.343458467,3.154464264,3.765206359
2017-01-13 10:00,0.284825871,-0.243781095,3.481343284,3.254975124,3.327114428
2017-01-13 11:00,-0.527105632,-0.011162237,2.897220603,3.116744596,3.810043533
2017-01-13 12:00,0.518677373,1.534836168,3.097102389,4.756620617,4.607002145
